food_id, food_name, calories, health_scale, image
124,Oscar mayer thick cut bacon hardwood smoked,500,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSeaa9TkDH778-dQfMOe-QrATZu2J8QhFvMwdryhqbPW01xcoGMesVJiYiPH0w&amp;s
125,Michele's granola cinnamon raisin,500,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSa6fOA5qfkiDHAATXlZhISoUlD_W6yel9OQ4YEvscoYC5dTJPovw4tgj4VMQ&amp;s
126,Organic Ceylon Cinnamon Powder,15,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSm4YVqICih3zEQYoWKbej0SopcwTgvFBWvN_G8bYdO4p20cHOLSOzevx2K-3E&amp;s
127,Juice Cocktail Pomegranate,55,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzGRIM_H9lwxqdSIqe9O9BIkwquQn0AQ34mSpwOYOEh4YdP2aRTXb12KxyXw&amp;s
128,Buckwheat Pudding Vanilla Bean Cashew,106,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRKgUUdZnEaYAqT1a7sjmdE613Gy1d9067bNu4SUc3QdILnOgEleq1mbMjo6g&amp;s
129,Kafferep,160,7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrHdNXNvtEE7bqV1f-MQ10kd1z5Rgnkv0oa0b00jt9ZvNR-ITrYinMHJZBHA&amp;s
130,Rendered Duck Fat,857,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRs8gbamTdo0yLPHWDrTrZ6hdSLXuyWnIAe648nsmdqM4r3wMmU4IT9ps_5WA&amp;s
131,Mini marshmallows,333,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSMNo3f_5DzJQL0g0SPTAGmOnfFYh7rRCTQO8CQvlUBzbQDKKZdmeMEYHyIbw&amp;s
132,Mashed malanga,403,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCG00iN3ZGssdDQDF1IDShoFlDif6VFwMYHJO2K9xGc4FmWIU9mzmXV2g6tu0&amp;s
133,Philadelphia fat free cream cheese,91,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkQak5KxCkjs64s5WRYEVJCoy1_xofefnHrxafUCSZdxVAhVQFZGcPT2XEhNc&amp;s
134,Okf Aloe Vera Drink Peach,38,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSu3orvoXWsBZu2MHzeS6Zy-Nn-q8C408J82qEStsPe9DtEt23eoLMm4fclkTU&amp;s
135,Sylt Lingon,166.66666666667,7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQMvZm4IpfhEuh9KRXVW9qASpQTQ0DE2DOkbEFgRgoPX5wMm7HxxR8xz_HAsM&amp;s
136,Bar-B-Que Sauce,0,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQONZMuzYSJv8-14QRzQIip3mRCwQq1AysRvgSYuykBwx26Rd_A_2wVc-GmT28&amp;s
137,Gelato Sea Salt Caramel,229,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTuQ_8hOGD0jZEeHtWZtm6QyoLKI35lIWYwm7xnX3fH_o3pf0MLqqZQixe4_g&amp;s
140,Mott's natural applesauce,41,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTM73Nm3EbK1GhzKEB0UohaKFJLoMAlpcD-tIcHFMZSdYQwcaLKqy43DgDvIw&amp;s
141,Cake mate green icing,417,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQT0sfauCVOHVNVQcF7f0mhGB85gYf-N1qUa0qCPFH2tssN_jWLgNJG_vaYL8I&amp;s
142,Great value cinnamon waffles cinnamon,357,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZ0CAfKdmcmUk4dh1U7Kg6VhpPVkL_Wxk_0_QfKIT9dxMoK_Px-OuF-bumanQ&amp;s
143,Farfalle Multigrain Pasta,339,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3Fw9mX9Sym5kesaGuyNX-q3dDa2ZOEzfMhqrv0PdVcJpvt8U0Oz1b_KmDGUc&amp;s
144,Tomato Puree,42,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTGm_aaIcIgp0qaJs8y5MubM0JhKZCkN0W9RFedfR8XkRGakfQH8Fm2KjpG8e4&amp;s
145,Amande cacao pecou,560,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSL3N9Qpq5JbAH3Nh1XvAskQFJhXlwK3gxjroC1LfgwHwI11DeGygAkHg76iM&amp;s
146,Poulet fermier blanc,145,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKLsAW_GYKkwjD2Zcxd6ozgi8p05sZ1oAl6I53uh1O55HLy1fz6RyGY2FKnHw&amp;s
147,Weis Choco Chip Cookie,50,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSqx13FrNqVI1pCWs_D_6oMJC2VeH-RohCn3C-t-KbEzA-QjABGtFnxvSfpjg&amp;s
148,Alouette soft spreadable cheese flame-roasted red peppers,261,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_Pi70g8yCDgBO_El0EW6In5ZG1oFXxrqo-ozePuHnOtQAj7kNU_zUlmf2Mg&amp;s
149,Weis fudge ice brownie with walnuts,429,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7XPpsjVO7RZFfkOD6pfM2p5OdfYKMIT2uKviEWwciEW9ouYooj3M1VCwepCc&amp;s
150,Italian Bread Sliced,75,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRT6Yfoy5jurJ8N6TFi4Ml6ni9eOtvr4JsuxUeF3gKJSbEnZn_4ApQmi50oeg&amp;s
151,Tesco Crusty White Roll,276.4,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR740Y8RqiognNy9JJ2-8x5QdlVCHe3OsieT9SYwwlKiQTNow5DorPAZV-iaA&amp;s
152,Tesco Ciabatta Roll,295,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_tS-u06JCpC-ZVB9p08gBdoLdbDv94pOM_9oAgpPQXV_9COHShXJc_Ljqnw&amp;s
153,Comté portion,430,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXtZnCIJJ6pPNhiTa9Msybbg7OMqrnPwoAjiqldEjWS_ZerMqdOcUhCbjXUw&amp;s
154,Boisson instantanée,350,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSPc9QpwcvsHSoURatSPDNi21v5u4RuRX3Q4st2B4qSnw8_5Jz4NB_jDTfB6g&amp;s
155,Costillas barbacoa cortada,186,7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkUpG4APM04IRo94-SjYZMwqHszsbAlsuqfYY00snu7P5U_vnqnxJpOC5ejA&amp;s
156,Svensk Ekologisk Nöt,140,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRY0NxK111LG83z9zcpCe9b61aBDCiqBdaFRFosKK63TO5Rae99wSL5BC_lNw&amp;s
157,Boar's head pecorino romano cheese,400,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbbcMRfnSCfXeX6M1HtJi26jPZ1x8pn_72TpoSldE21jVvlpdYF_NUuaQmR8Q&amp;s
158,Havarti light,252,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHJNgD9M_vPFytrCO9jIIUkEEfiBnbgl30Io33ZlFaRnP5kyudn4NAihxeFf0&amp;s
159,Crackerz Cracked Pepper And Sea Salt,385,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1QULb2pN3wOGstBuF43CHJxtNWT2nUCwOP3BRzVBjRhoWNfy_xxRFDC-WIsA&amp;s
160,Parmigiano reggiano cheese,393,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNrDSHETzaUJuZiJz5Pn96r0swvHyWYZHQlx8yr79J5ntMEVo8odEsLxCtprg&amp;s
161,Powdered sugar,400,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR0FgNQJKHVhOowS1cokbsqix5KoxshbPsTlTyovy440WlNixqlKCZ-3xApKw&amp;s
162,Best west french style green beans,17,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsm23HAdrdshuWwNobQWXT3CpRd3lrq0Uy3BXd5fh9ZyEgVaYlJmzmFORO3ZY&amp;s
163,Polaner real mint jelly mint,222,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2nX9dBjW4WUbCh0OLvhuEdD3fn94KoaN34lNJeln1vP9R046CrSYHcPh8aq0&amp;s
164,Le Gruyère,396,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7k6ZnfozpbW_V_c-4FEEH6BNDrDlZRX_c2OEgqr0L2kEN4WI-zYWqO3Yk77w&amp;s
165,Blueberry Muffin,470,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjDDbR87OF6tuQMNv2D6J0WRKVF93wY7JzujDqiiYqtzgT17nf_QXfJhz9tQ&amp;s
166,Fat Free Milk,38,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2wGSHN3AkkSOrc2XgS0K_1f5Qgg3QpJm9YQbv4dAnkZUFQEcn4RPMUbnOw&amp;s
167,Raw Frozen Saltwater Pink Shrimp,82,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxNmn3PBkeadf8sWGeVp9IRPPNwsSQTeTqL9ASjMnQCCmus2C-VNbC0uMYWA&amp;s
168,Vegane Bananenschnitte,246,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSPmiOBqpqU422sHCfqQlbvj4CgabpC2Qe_GzTOkqssx_WtKwv0F-0C7JmVYHo&amp;s
169,Cashew Nuts,550,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJ-_eN0GA0BWzjc9hZTw_pbp6K0ZrYohXNlNhdlKQrEUp5llqraSrYMGZlMg&amp;s
170,Abricots secs,283,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrpnFLhlvNeJYfMBwoJT0yQclD7hJyzUrnZhbElr79ovOz6OyMysJQyRYIBGA&amp;s
171,Shoprite tyson split chicken breast with ribs,170,7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsvqmOUn9dT_d4N_DTEGsYpIFs0cIoAWJcoi1nF27IrPLytFMk4igyOKg2M38&amp;s
172,Ocean spray juice cranberry raspberry,50,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJjvubn989wrHUdNwAsrsXBObmVCg-h9fkfQ5G-5wR4FST0-WzyU6mV-DTZA&amp;s
173,celery hearts,10,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmXLdUuh01pao3GEC44LJvPUmr-6oU4NBcx3s_gwo0mjrdDLiQRojx-Uo0MBI&amp;s
174,Marinara Tomato Pasta Sauce,56,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSMaHpDfW1lNzQ4T-wGOYA8ulzld_oBMQRt3buBQmY0dfoKEa2n7hL2usieIQ&amp;s
175,Organic creamery organic parmesan cheese,357,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrcsbZhiAU2BQUPHfJ0k5XCSZ2Tv_saCRp0b1xR_YMHdZ6UGor3xAKGVooOuM&amp;s
176,Il giardino asiago fresco cheese,368,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4ACZ5WBvL5GViV3oEz1v4z1JDcGtvLuju0lCl12UPKF5o38DxWrAHnOWTTw&amp;s
177,Shoprite emmentaler swiss cheese cuts,393,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXUCroIhW-Gewr7428pIsrK3jy48vlZaZCJsSIMwTIuIjrAxs5IgXEGDAWSy8&amp;s
178,Global cheese market marble jack cheese,367,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyTFppX6cwCA9IflK_YI6hdZDFQOsLOsLUGOvseZaKnvhWVYv4aFv_Sm8fEQ&amp;s
179,Black bear swiss emmentaler cheese,393,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZlqbLZBenhFderL7uJBwIpCZeVSUKh8hNPQkInhh_okp4GCVXTPRUhUFVlA&amp;s
180,Black bear brie double cream,357,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8ln84K8LWEedV8kaqLBsswGjVSH65QCQRPXR42ZZNKaUUpw-z7-vqfsjmHek&amp;s
181,Jarlsberg Semi Soft Part-Skim Cheese,357,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaxD20tuB5wAq1KDAgOG3TiT8L7gbINxNJxDASXGdqRjxiVY-oix5zPORTlw&amp;s
182,Stella freshly crumbled blue cheese,357,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRa6sMjlL0ma95vbInMK_APsvcsXONJdmU-X3pMot0Q9qWHxbQIw5O_38qHye0&amp;s
183,Shoprite monterey jack jalapeno peppers,357,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRoTIdOzEUASoBR7_CEcq_esjyj9Hg1kOGF2o31ZuqF3x4iycI6YbSc7qs-VEc&amp;s
184,Belgioioso provolone cheese,393,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTMbrx5LuZkg6VhIG8G2JGWF1VypHr2qXkLMjAlFin8eRN0gLFwtbxOo0ckjbE&amp;s
185,Perdue fit & easy thin sliced breasts,107,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR3Nmi6IxqCD4V0vCZYoauVPb5A6XS9qidWDvalN6mIs6AbviMNB-RzvceazA&amp;s
186,Extra Sharp Provolone Cheese,352,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRdqVfSWDDxy0P0zfFiHzxoLssCzKxztpjPAG7AWDBcnZ_Pdfkb15eE5gwxAdE&amp;s
187,Cheddar Cheese - Extra Sharp,393,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR37Q97K5mzSiSkZRm2b-PDDZr5g65jWuB_nsmHkaJlRuH21ERfJZdhXmRWAQ&amp;s
188,Black Bear Locatelli Wedge Cheese,393,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRsfUDSWPnsklnaq5Aum2UqOdVE4KpizwXylh4_7HE4O98ed4CdYjgcKxBLQwA&amp;s
189,Passage foods korma simmer sauce mild,167,7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSPh-D89g0CHWVXlqPKLJILxIEa6FZWegzlbCxg4TB4DsKvoMIh3M3NB9jpXw&amp;s
190,Baguette mit Pastrami groß,135,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRGvEWTiOvVmjaGrcIAwXxbPFvjJZf45_daz6gydiVOTY7W_uRXqm4j8dded8U&amp;s
191,Sausage/Brat Rolls,140,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSfuj2CxEo9Cg1Mjb5hVq8GfrKjuT4hncoWXW7U-pjad4pP5-rooWgkPXaQqA&amp;s
192,LOMO,146.30000305176,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZvubT_DKIAYaN-gMvPaM0oF_tDAAsh-DQs9H8ONKSP56Pqn29eOFkbsBw3O8&amp;s
193,Maple grove farms of vermont pancake & waffle mix buttermilk & honey,341,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQV5XjOptIBaRvKtdDvYKEm4Z7LfLRgMdLj5P2YGrOre3epDkqfIjW6nT6_Sg&amp;s
194,Jambon cuit four,119,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVCvpXwDdyovgBjNbu9nnwsXDovzCNCpYTkUydJfHra6-lyVKgjbWP-sLfEQ&amp;s
195,Wurst geräuchert,313,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSuiKrCok7ralA-9MoemdO5_-RZY_ZPxX3nlf7V-xwJEK8eLw38pv_PIY6i1rQ&amp;s
196,Beaufort,397,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpl0lT_7neTLwQHOq_JrYSthUooj_VyphL6KZhJnpXBwmn6Qzk7TsWTLxlFzg&amp;s
200,cannelloni,122,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZiL-TLBcuJpgFhHyCBPzNN1m60UMvLFSiX7CZFeTJOK71qOoI5Ft8zzWBd00&amp;s
201,Mikado chocolat au lait,480,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS12UZWsYbuLCNtR98fb1ukLoNLpbbW14GIDgCErxgoLw51hKRQ76Gpa2If9w&amp;s
202,Maille Moutarde à l'Ancienne Bocal 380g,172,7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcThjLUeOMUGJ5k6XYWeHJPpuFB-lWtyAoLsL-9bTQMQ5PUkOJDh8ijUbWd69tA&amp;s
203,Grand’Mère 100% organic free-range egg pasta,372,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRP9q-Le-3ZfFH3BtozSSDhkyREwhUWzY_eOKXlUBayMtMcpGCx3B0hr9MmGeA&amp;s
204,Couscous facile,365,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUnlmFDpsgYmnaRYQi9ywdlOJYe1YR_xGOSRgJlZiCpivsLaUnbTQ5mEALemQ&amp;s
205,Légumes au pesto rosso,67,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR71r15JRlLGnLOmDB38hZK_iL0LzpQ1zpGpPaCf8_jxLmbprHVUH8Vg5kBqys&amp;s
206,Vinaigre d'alcool cristal,0,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSiWGT8KuodkoZ1E9IvR2xolcrY5lLgvWXGf7CwwxKemCYidwwW-V5SgFmJsbA&amp;s
207,Taille fine,48,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSXk-so33QNC2Svn77ZHr2uIya1zJIuRIGk0wBV9C7QCK1ok9lN-NWwrbXeJw&amp;s
208,Prince Petit Déj,475,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_d2XXyKM-zVnvPYVJdW94YxlGHpSh1kKSwXxLiq6Ux1kiKeYYbm1kY8fldUI&amp;s
209,Gluten free mini pretzels,110,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTyHG-nBocq6v2xA7Q4IHwehF245zKXxSMRjQpJ23gXbZzPZLvAJgwtj0mCGw&amp;s
210,Créations Chocolat,529,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS6xg4WBFR9QX1zIDFv8TVHOa050nwxe9OLA1S0qwLP3K48zypPzw47lSPR6g&amp;s
211,Couscous sachet cuisson,361,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ7adNQzByrgiY-hcTmRvDzs3S36BEtw1zwY8oZT8x0rkKT9dPt50LSbTBvLQ&amp;s
212,Le Fruit - Orange sans pulpe,42,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBDcBC8zt0DhnBlvvolby9oFwX6gSGuAFiwMAu3M2XwGnv3wZ1tyEnYTVlQSw&amp;s
213,Gros Sel Gris De Guérande,1,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEbt8Jwep2XMHCVyw1I4tstNBZ95-j5A6rN1azl5LZyhn5VWJeybpqBKmaBw&amp;s
214,Steak Hache 15%% 2X125G Ls ,215,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTMrCWVv12mpu6P2tIpsi9KFk7THa8KtEiB9fdmHOAdj-90tKQMMUngurSHfg&amp;s
215,Cacahuètes délicatement salées extra croquantes,606,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS21MiGknF9GfFn1LLgyWxI4ovyDGCFSRcBt-Uo6ZgysvRNWlNlt5rD70UMUQ&amp;s
216,Echire beurre de baratte d' excellence,723,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQACQmnY8w-X6RJT1RSZ_4A4YTVnTjbTSQ6zeFkByIKuaKh-Xw5ICUiD23DKS8&amp;s
217,Le puy green lentils,333.33333333333,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmYCcnFBlfUIBOw6CP_MS4w4Ke4q7fjP40xCdQ2JeviERbFKOI6RWNcFNfAg&amp;s
218,French sponge cakes with chocolate chips mini madeleines french sponge cakes with chocolate chips,452,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAwOKaqn52wg57LqgfzAiAGJFXCG7Ixt-Vt7TUChwtA4CXrONyjLkLdAnVBr0&amp;s
219,Madeleines 10 traditional french sponge cakes madeleines,476,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZjVDBNI4ep0YcqQ4VsHHnGJQsY9SESoe7hhgfldtTVWk1Z0yrHpn7T9dAqmY&amp;s
220,Butter cookies with sea salt grandes galettes butter cookies with sea salt,500,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJe61RPK0dEoRBCj4Oq8h7QGbXYnpr6j1zQ12TR2Ff7QIkiGq4xXKkDQ9crkg&amp;s
221,Mini madeleines traditional french sponge cakes,452,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTQ82fCNwOxOC-SwybBhYmDCQ7sGRnO7Y2sCOKVRylH13wgHy9H19DWkn_Zvs&amp;s
222,4 minis à dorer,256,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSqvKVC_Ij89F8Zj_BKFVqum-dpyi6-DCcqAW10Pg6t_eNENGQqhdil5Ow8gA&amp;s
223,Petit Pont-l’Évêque,277.5,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHeKANzyCyIR8mA5P2-ehFA0Tdm_8c9imH8z5O-ZMMqBQLVR4Pnkdtms3PCA&amp;s
224,Moutarde De Meaux 12 x 100G,124,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcFbCeZ-wQVSbCxyZd7AkZKygs04_W-zA-0gq4P05M0eHUET6mrzd_KtujzQ&amp;s
225,Palmier Caramel au Beurre,542,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxrPO1wjZFVSwgZlrk1Se0ib44cc8VpY0LIY4_tWsihn3r7AzWbsVxdpLIMQ&amp;s
228,Crème dessert au chocolat,118,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcThOvXuyOTNlO8c55rIyOFK9vF0iIScz6hJQvTrR7W2dW2IArqsIMtq4pU5e9k&amp;s
229,Brillat Savarin Affine,390,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9OnBzu_HjoPhma01ruhdbXAhZksZNzYpo0Uo_Rde6FxQUu-KtXb4gYfFxOfI&amp;s
230,Huile pour friture,900,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFRQpmRBboZ0gIBY_eQeuo_vAjV3z9ykyR_VTpOp7sMdo0iMMeZsa0Tj2dRes&amp;s
231,Passion Acérola,32,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQttLUmEEp4dGF44iGgm-lGJWL6F7cz9glxcUdv5Q-ZqZsj98cWQ52gShC03W8&amp;s
232,Brioche tressée 600 g,326,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTOPuu3PY0Wf1xKvpL_nN3H0hSKihTdLki7071zvVHkWTZDtYAjP1jiWy4spkE&amp;s
233,Poisson croûte d'épices cuisinez facile,313,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrCpZV-9GSDeWMx5-_4P2lAPkBRe2I6MfTHRvKzjj_e-ocpgaa-O2y3fgCoQ&amp;s
234,Madeleines,440,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWjuCF1nAK-bZDfrZNITuI28vYCCa5GauTdRvRXHpfZIcVbW6mrBkZ2MIv4mY&amp;s
235,Coppa sel sec,249,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKaLo5FKcJMzdQ1UuKc25wzg4bSHU3IZYRMW7uLcp3XdFKxXVUTXFOdPuwIFw&amp;s
236,Pain Rustique Terre & Saveurs,256,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdRYnhZRyL-HpzP4kYH_q2YYQS0uoQ9i17ah8fxJmAzAP1AqPs4ub2QrdLMg&amp;s
237,Nouilles udon à cuire,348,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCctU4ZYcXujmjW_Z837nIJzt_1euvxbxKIk-9p4u4oDH9E9O5a1Vy2ZXfzUc&amp;s
238,Flocons d'avoine 4 graines et raisins,390,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyt7yLj40dLgQmJ9BW3QmgEJdFVxOTYaeBPrxi9NqIvysqVxFii2mBuhT7XQ&amp;s
239,Canebiere,3,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSXrEiAVoiO3rN8aUa-ir8XxMcL4tWSrSbQjbzlHDs7tOq842zhElgroHFO3wI&amp;s
240,Whole foods market herve mons camembert cheese,293,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEuMLIO_nS_1Lws6w3r-DAXXzinWrHvLYTbLEMNO5oB1bJzULjKbUgfNlUmw&amp;s
241,Panier de Yoplait au lait d'amande,109,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRCx6s-7VpFo2E5_dqiQjirltgtXDCywa_ee5Q7XR-5PeOVqAnGr4wAOfw-SFs&amp;s
242,Crousty roll,513,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCFBYVHKDrZIxHW-RTJi2VWP0p7Gw3shadLk6d0_flco_ckUeOJ5YDuzm-_yE&amp;s
243,Terrine de chevreuil,307,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQx4GQt0KmWcidbA5dUvQAL4zOnZb-C9r25SavRQspYt49ZobfmrFqEAIXaOBM&amp;s
244,Comte,428.57142857143,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQyH7O1bSeQRKo6T1UUQpTn6tYYlHMBhjxc-bSc8FiUnCZFAEwtbosZE5vQQ&amp;s
245,Sorbet plein fruit à la coco bio,117,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSz5g-tbD3piCsM8Yt_91PRmBe2tSC2QnnPJgCLwGxSSij4m_MMBhUFEVJ6ng&amp;s
246,Salted caramel sauce,333,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSfRA3KtFjPoy-87hvRdjHNwhULrPHRdRfEg6OsO7jYBKVnnSP8OVHN4VhPKec&amp;s
247,Soft ripened cheese,273,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRt4W1wA3aS4ryC4N0bpfAQw0qp5Fn81R28_guzPITx2EZCPU4dmWfa2P_A3Q&amp;s
248,Camembert,286,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ3wnQzItzkvX4E_ZlVI-P6JaTGIXl4CuNptZe3zQXp-HdiEVRjio-gEG0Mz34&amp;s
249,Spread,217,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4Ryq_ucLXGKdLpXThLDROr8O6nEt515zoyG_xq-x1cSWEEpbggqjPEhzZhQ&amp;s
