store_id,store_name,store_street,store_city,store_state
454,El Valle Restaurant,794 Southern Blvd,Bronx,NY
455,Robles Pizzeria  & Restaurant,424 E 161 St,Bronx,NY
456,Merry Land Chinese Buffet,511 E 163rd Street,Bronx,NY
457,The Point Cafe and Bascom Catering,940 Garrison Ave,New York,NY
458,Mexicozina,444 E 149th St,Bronx,NY
459,Xochimilco Family Restaurant,653 Melrose Ave,Bronx,NY
460,Hard Rock Cafe,Yankee Stadium,Bronx,NY
461,Yankee J-Z Pizza,1599 Westchester Ave,Bronx,NY
462,Americo Petroleum,1264 Randall Ave,Bronx,NY
463,El Nuevo Bohio,167th St & Webster Ave,Bronx,NY
464,Cea-Lo Cafe,1003 Soundview Ave,Bronx,NY
465,Simpson Pizza,1011 Westchester Ave,Bronx,NY
466,Delfini Restaurant,500 Tiffany St,Bronx,NY
467,Market Kitchen LLC,405 Hunts Point Ave,Bronx,NY
468,Flavas International,3204 3rd Ave,Bronx,NY
469,Corner Gourmet Deli,918 Hunts Point Ave,Bronx,NY
470,Badhan Di-Elles Restuarant,801 Southern Blvd,Bronx,NY
471,Franco's,295 E 149th St,New York,NY
472,Real Azteca,1013 E 163rd St,Bronx,NY
473,Sabrosura Restaurant,1200 Castle Hill Ave,Bronx,NY
474,Jimmy's Cafe Restaurant,905 White Plains Rd,Bronx,NY
475,Mogridder's BBQ,565 Hunts Point Ave,Bronx,NY
476,Fresco Pizza and Pasta,560 E 149th St,Bronx,NY
477,Taqueria Tlaxcalli,2103 Starling Ave,Bronx,NY
478,Yankee J-Z Pizza,1599 Westchester Ave,Bronx,NY
479,Lucho Barrios Restaurant,516 Courtlandt Ave,Bronx,NY
480,Estrellita Poblana,2231 Westchester Ave,Bronx,NY
481,Robles Pizzeria  & Restaurant,424 E 161 St,Bronx,NY
482,El Nuevo Bohio Lechonera,791 E Tremont Ave,Bronx,NY
483,Sam's Soul Food Restaurant Bar & Lounge,596-598 Grand Concourse,Bronx,NY
484,Neerob,2109 Starling Ave,Bronx,NY
485,Hard Rock Cafe,Yankee Stadium,Bronx,NY
486,Merry Land Chinese Buffet,511 E 163rd Street,Bronx,NY
487,Cea-Lo Cafe,1003 Soundview Ave,Bronx,NY
488,El Valle Restaurant,794 Southern Blvd,Bronx,NY
489,Angies Cafe & Pizza,2559 3rd Ave,Bronx,NY
490,Family Corner Restaurant,2102 31st St,Astoria,NY
491,Franco's,295 E 149th St,New York,NY
492,Tasty Deli,4020 Broadway,New York,NY
493,Sam's Soul Food Restaurant Bar & Lounge,596-598 Grand Concourse,Bronx,NY
494,Tung Thong Thai Restaurant,561 W 169th St,New York,NY
495,Lucho Barrios Restaurant,516 Courtlandt Ave,Bronx,NY
496,Hard Rock Cafe,Yankee Stadium,Bronx,NY
497,Charles' Country Pan Fried Chicken,2839-2841 Frederick Douglass Blvd,New York,NY
498,Margot Restaurant,3822 Broadway,New York,NY
499,Fresco Pizza and Pasta,560 E 149th St,Bronx,NY
500,Molino Rojo Restaurant,101 E 161st St,Bronx,NY
501,Angies Cafe & Pizza,2559 3rd Ave,Bronx,NY
502,Robles Pizzeria  & Restaurant,424 E 161 St,Bronx,NY
503,Marisco Centro,610 Exterior St,New York,NY
504,Yoly Restaurant,118 Featherbed Ln,Bronx,NY
505,Mama-K's Soup & Salad,761 St. Nicholas Ave,New York,NY
506,Charlie's Place,1960 Madison Ave,New York,NY
507,Merry Land Chinese Buffet,511 E 163rd Street,Bronx,NY
508,El Nuevo Bohio,167th St & Webster Ave,Bronx,NY
509,GoGo-Gi,3908 Broadway,New York,NY
510,Elsie's Caribbean Cafe,2291 7th Ave,New York,NY
511,Sabrosura Restaurant,1200 Castle Hill Ave,Bronx,NY
512,Taqueria Tlaxcalli,2103 Starling Ave,Bronx,NY
513,Estrellita Poblana,2231 Westchester Ave,Bronx,NY
514,Jimmy's Cafe Restaurant,905 White Plains Rd,Bronx,NY
515,Neerob,2109 Starling Ave,Bronx,NY
516,El Nuevo Bohio Lechonera,791 E Tremont Ave,Bronx,NY
517,Emilio's Pizza,1051 Morris Park Ave,Bronx,NY
518,Tino's Delicatessen,2410 Arthur Ave,Bronx,NY
519,Yankee J-Z Pizza,1599 Westchester Ave,Bronx,NY
520,Mike's Deli,2344 Arthur Ave,Bronx,NY
521,Real Azteca,1013 E 163rd St,Bronx,NY
522,Estrellita Poblana IV,45 Westchester Sq,Bronx,NY
523,900 Park,900 Morris Park Ave,Bronx,NY
524,Brisas Del Caribe,1207 Castle Hill Ave,Bronx,NY
525,Mogridder's BBQ,565 Hunts Point Ave,Bronx,NY
526,Good To Go,1894 Eastchester Rd,Bronx,NY
527,Cross Bronx Pizzeria,2170 Cross Bronx Expy,Bronx,NY
528,Arthur Avenue Cafe,2329 Arthur Ave,Bronx,NY
529,John & Joe's Pizzeria,749 Lydig Ave,Bronx,NY
530,Linda's Pizza,729 E Tremont Ave,Bronx,NY
531,Jimmy's Cafe Restaurant,905 White Plains Rd,Bronx,NY
532,Gold Mountain Restaurant,1925 Turnbull Ave,Bronx,NY
533,Cea-Lo Cafe,1003 Soundview Ave,Bronx,NY
534,Mogridder's BBQ,565 Hunts Point Ave,Bronx,NY
535,Cross Bronx Pizzeria,2170 Cross Bronx Expy,Bronx,NY
536,Yankee J-Z Pizza,1599 Westchester Ave,Bronx,NY
537,Shore Haven Diner,622 Castle Hill Ave,Bronx,NY
538,Market Kitchen LLC,405 Hunts Point Ave,Bronx,NY
539,Pupuseria Salvadorenia,1248 Saint Lawrence Ave,Bronx,NY
540,New Ranch Restaurant,1619 Westchester Ave,Bronx,NY
541,Lechonera Borinquena Restaurant,1594 Westchester Ave,New York,NY
542,Marisco Centro Seafood Restaurant & Fish Market,1160 Castle Hill Ave,Bronx,NY
543,The Wicked Wolf,4029 E Tremont Ave,Bronx,NY
544,Patricia's of Tremont,3883 E Tremont Ave,Bronx,NY
545,Muscle Maker Grill,4041 E Tremont Ave,Bronx,NY
546,La Lupita,3550 E Tremont Ave,Bronx,NY
547,Ice House Cafe and Restaurant,140 Reynolds Ave,Bronx,NY
548,Sabrosura Restaurant,1200 Castle Hill Ave,Bronx,NY
549,Estrellita Poblana,2231 Westchester Ave,Bronx,NY
550,Paddy's On the Bay,50 Pennyfield Ave,Bronx,NY
551,Mexico Magico,1761 Crosby Ave,Bronx,NY
552,Tony's Beechhurst Deli,1118 154th St,Whitestone,NY
553,Estrellita Poblana IV,45 Westchester Sq,Bronx,NY
554,Louie & Ernie's Pizza,1300 Crosby Ave,Bronx,NY
555,Honey's Thai Pavilion,3036 Westchester Ave,Bronx,NY
556,Crosstown Diner,2880 Bruckner Blvd,Bronx,NY
557,Taqueria Tlaxcalli,2103 Starling Ave,Bronx,NY
558,Sushi Q,1610 Crosby Ave,Bronx,NY
559,Rino's Italian Restaurant,3938 E Tremont Ave,Bronx,NY
560,Loretta's Pizza,3276 Layton Ave,Bronx,NY
561,Takara Sushi,15011 14th Ave,Whitestone,NY
562,Good To Go,1894 Eastchester Rd,Bronx,NY
563,Mexico Magico,1761 Crosby Ave,Bronx,NY
564,Honey's Thai Pavilion,3036 Westchester Ave,Bronx,NY
565,Sushi Q,1610 Crosby Ave,Bronx,NY
566,Good To Go,1894 Eastchester Rd,Bronx,NY
567,Estrellita Poblana IV,45 Westchester Sq,Bronx,NY
568,Louie & Ernie's Pizza,1300 Crosby Ave,Bronx,NY
569,La Lupita,3550 E Tremont Ave,Bronx,NY
570,Frank's Pizzeria,2823 Middletown Rd,Bronx,NY
571,Top Tortillas,3038 Buhre Ave,Bronx,NY
572,Mangia's Brick Oven Pizza and Pasta,1760 Crosby Ave,Bronx,NY
573,Crosstown Diner,2880 Bruckner Blvd,Bronx,NY
574,Caridad Restaurant,1436 Williamsbridge Rd,Bronx,NY
575,Ljubo Pizzeria,15 Westchester Sq,Bronx,NY
576,Loretta's Pizza,3276 Layton Ave,Bronx,NY
577,Jimmy Ryan's,3005 Middletown Rd,Bronx,NY
578,Estrellita Poblana,2231 Westchester Ave,Bronx,NY
579,Sabrosura Restaurant,1200 Castle Hill Ave,Bronx,NY
580,Joe's Pizza,3009A Middletown Rd,Bronx,NY
581,Tremont Diner,3007 E Tremont Ave,Bronx,NY
582,Louis Seafood Restaurant,3478 E Tremont Ave,Bronx,NY
583,Taqueria Tlaxcalli,2103 Starling Ave,Bronx,NY
584,Sabrosura Restaurant,1200 Castle Hill Ave,Bronx,NY
585,Estrellita Poblana,2231 Westchester Ave,Bronx,NY
586,Neerob,2109 Starling Ave,Bronx,NY
587,Emilio's Pizza,1051 Morris Park Ave,Bronx,NY
588,900 Park,900 Morris Park Ave,Bronx,NY
589,Estrellita Poblana IV,45 Westchester Sq,Bronx,NY
590,The Grill House,1991 Bronxdale Ave,Bronx,NY
591,Brisas Del Caribe,1207 Castle Hill Ave,Bronx,NY
592,Sabor Latino Seafood Restaurant,2161 Starling Ave,Bronx,NY
593,Jimmy's Cafe Restaurant,905 White Plains Rd,Bronx,NY
594,Bronx Grill,2375 E Tremont Ave,Bronx,NY
595,Sorrento Pizzeria,2004 Williamsbridge Rd,Bronx,NY
596,John & Joe's Pizzeria,749 Lydig Ave,Bronx,NY
597,Good To Go,1894 Eastchester Rd,Bronx,NY
598,Green Light Cuisine,737 Lydig Ave,Bronx,NY
599,Chick N Ribs,780 Morris Park Ave,Bronx,NY
600,Pizza Plus Bistro,2323 Westchester Ave,Bronx,NY
601,PBQ Smokehouse BBQ,866 Morris Park Ave,Bronx,NY
602,Cross Bronx Pizzeria,2170 Cross Bronx Expy,Bronx,NY
603,Sabrosura Restaurant,1200 Castle Hill Ave,Bronx,NY
604,Estrellita Poblana,2231 Westchester Ave,Bronx,NY
605,Taqueria Tlaxcalli,2103 Starling Ave,Bronx,NY
606,Estrellita Poblana IV,45 Westchester Sq,Bronx,NY
607,Emilio's Pizza,1051 Morris Park Ave,Bronx,NY
608,Good To Go,1894 Eastchester Rd,Bronx,NY
609,Neerob,2109 Starling Ave,Bronx,NY
610,Mexico Magico,1761 Crosby Ave,Bronx,NY
611,Caridad Restaurant,1436 Williamsbridge Rd,Bronx,NY
612,900 Park,900 Morris Park Ave,Bronx,NY
613,Ljubo Pizzeria,15 Westchester Sq,Bronx,NY
614,Sorrento Pizzeria,2004 Williamsbridge Rd,Bronx,NY
615,Honey's Thai Pavilion,3036 Westchester Ave,Bronx,NY
616,Pizza Plus Bistro,2323 Westchester Ave,Bronx,NY
617,Brisas Del Caribe,1207 Castle Hill Ave,Bronx,NY
618,Sabor Latino Seafood Restaurant,2161 Starling Ave,Bronx,NY
619,Sushi Q,1610 Crosby Ave,Bronx,NY
620,Bronx Grill,2375 E Tremont Ave,Bronx,NY
621,Frank's Pizzeria,2823 Middletown Rd,Bronx,NY
622,El Bohio Tropical Square Restaurant Corp,20 Westchester Sq,Bronx,NY
623,Emilio's Pizza,1051 Morris Park Ave,Bronx,NY
624,Sorrento Pizzeria,2004 Williamsbridge Rd,Bronx,NY
625,900 Park,900 Morris Park Ave,Bronx,NY
626,John & Joe's Pizzeria,749 Lydig Ave,Bronx,NY
627,Taqueria Tlaxcalli,2103 Starling Ave,Bronx,NY
628,Green Light Cuisine,737 Lydig Ave,Bronx,NY
629,Good To Go,1894 Eastchester Rd,Bronx,NY
630,The Grill House,1991 Bronxdale Ave,Bronx,NY
631,EZ Grill NYC,790 Lydig Ave,Bronx,NY
632,Estrellita Poblana,2231 Westchester Ave,Bronx,NY
633,Neerob,2109 Starling Ave,Bronx,NY
634,Sabrosura Restaurant,1200 Castle Hill Ave,Bronx,NY
635,Estrellita Poblana IV,45 Westchester Sq,Bronx,NY
636,Kiraku Sushi,1948 Williamsbridge Rd,Bronx,NY
637,Chick N Ribs,780 Morris Park Ave,Bronx,NY
638,Bronx Grill,2375 E Tremont Ave,Bronx,NY
639,PBQ Smokehouse BBQ,866 Morris Park Ave,Bronx,NY
640,Burger Time,1080 Morris Park Ave,Bronx,NY
641,Venezia Pizzeria,1115 Astor Ave,Bronx,NY
642,Caridad Restaurant,1436 Williamsbridge Rd,Bronx,NY
643,Emilio's Pizza,1051 Morris Park Ave,Bronx,NY
644,Sorrento Pizzeria,2004 Williamsbridge Rd,Bronx,NY
645,Good To Go,1894 Eastchester Rd,Bronx,NY
646,John & Joe's Pizzeria,749 Lydig Ave,Bronx,NY
647,900 Park,900 Morris Park Ave,Bronx,NY
648,Green Light Cuisine,737 Lydig Ave,Bronx,NY
649,EZ Grill NYC,790 Lydig Ave,Bronx,NY
650,The Grill House,1991 Bronxdale Ave,Bronx,NY
651,Taqueria Tlaxcalli,2103 Starling Ave,Bronx,NY
652,Kiraku Sushi,1948 Williamsbridge Rd,Bronx,NY
653,Estrellita Poblana IV,45 Westchester Sq,Bronx,NY
654,Venezia Pizzeria,1115 Astor Ave,Bronx,NY
655,Estrellita Poblana,2231 Westchester Ave,Bronx,NY
656,Neerob,2109 Starling Ave,Bronx,NY
657,Burger Time,1080 Morris Park Ave,Bronx,NY
658,Sabrosura Restaurant,1200 Castle Hill Ave,Bronx,NY
659,PBQ Smokehouse BBQ,866 Morris Park Ave,Bronx,NY
660,Caridad Restaurant,1436 Williamsbridge Rd,Bronx,NY
661,Bronx Grill,2375 E Tremont Ave,Bronx,NY
662,Chick N Ribs,780 Morris Park Ave,Bronx,NY
663,Tino's Delicatessen,2410 Arthur Ave,Bronx,NY
664,Mike's Deli,2344 Arthur Ave,Bronx,NY
665,Michaelangelo's Little Italy,2477 Arthur Ave,Bronx,NY
666,Arthur Avenue Cafe,2329 Arthur Ave,Bronx,NY
667,The Bronx Beer Hall,2344 Arthur Ave,Bronx,NY
668,Parrilla Latina Restaurant,2501 Webster Ave,Bronx,NY
669,Three Way Restaurant,384 E 188th St,Bronx,NY
670,Pugsley Pizza,590 E 191st St,Bronx,NY
671,Mei Mei Restaurant,2833 Grand Concourse,Bronx,NY
672,Caridad Restaurant,135 W Kingsbridge Rd,Bronx,NY
673,Joe's Italian Deli,685 E 187th St,Bronx,NY
674,Gyro King Foods Corporation,50 E Fordham Rd,Bronx,NY
675,El Nuevo Bohio Lechonera,791 E Tremont Ave,Bronx,NY
676,El Puente,2510 Valentine Avenue,Bronx,NY
677,Com Tam Ninh Kieu,2641 Jerome Ave,Bronx,NY
678,Hector's Mexican Cuisine,283 E Kingsbridge Rd,Bronx,NY
679,Linda's Pizza,729 E Tremont Ave,Bronx,NY
680,Fordham Fried Seafood And Chicken,2468 Grand Concourse,New York,NY
681,John & Joe's Pizzeria,749 Lydig Ave,Bronx,NY
682,Green Light Cuisine,737 Lydig Ave,Bronx,NY
683,Greek Express,3733 Riverdale Ave,Bronx,NY
684,Hola Espana,5586 Broadway,New York,NY
685,Loeser's Old Fashioned Kosher Deli,214 W 231st St,Bronx,NY
686,Liebman's Kosher Delicatessen,552 W 235th St,Bronx,NY
687,P & K Grille,170 W 231st St,Bronx,NY
688,Picante Picante,156 W 231st St,Bronx,NY
689,Genericos's Pizzeria and Cafe',3535 Riverdale Ave,Bronx,NY
690,Cafe Blue,3509 Johnson Ave,Bronx,NY
691,Yo-Burger,3726 Riverdale Ave,Bronx,NY
692,El Economico Restaurant,5589 Broadway,Bronx,NY
693,Cumin Indian Restaurant,3549 Johnson Ave,Bronx,NY
694,Metate,3515 Johnson Ave,Bronx,NY
695,Caridad Restaurant,135 W Kingsbridge Rd,Bronx,NY
696,Grandpa's Brick Oven Pizza,4973 Broadway,New York,NY
697,Dale Restaurant,189 W 231st St,Bronx,NY
698,Arturo's Pizzeria,5189A Broadway,Bronx,NY
699,Cold Cut City Gourmet,228 W 231st St,Bronx,NY
700,Palace of Japan,3505 Johnson Ave,Bronx,NY
701,Sam's Pizza,232 W 231st St,Bronx,NY
702,Broadway Joe's Pizza,5983 Broadway,Bronx,NY
703,Madisons Restaurant & Bar,5686 Riverdale Ave,Bronx,NY
704,Nona's Pizza,6100 Riverdale Ave,Bronx,NY
705,Barbecue Pit,5788 Mosholu Ave,Bronx,NY
706,Silvio's Italian Restaurant & Pizzeria,351 S Broadway,Yonkers,NY
707,The Bronx Burger House,5816 Mosholou Ave,Bronx,NY
708,Dino's Pizza,5660 Mosholu Ave,Bronx,NY
709,Ya Hala Restaurant,326 S Broadway,Yonkers,NY
710,New Nagoya Sushi,5786 Mosholu Ave,Bronx,NY
711,Addeo's Riverdale Pizzeria,5654 Riverdale Ave,Bronx,NY
712,Tierney Fine Foods,5780 Mosholu Ave,Bronx,NY
713,Gleeson's Sports Bar & Grill,6115 Broadway,Bronx,NY
714,Broadway Joe's Pizza,5983 Broadway,Bronx,NY
715,Santa Fe Grill,6025 Broadway,Bronx,NY
716,Pizza Bella,414 Riverdale Ave,Yonkers,NY
717,Carlos & Gabby's,5685 Riverdale Ave,Bronx,NY
718,Tokyo House,5648 Riverdale Ave,Bronx,NY
719,First Wok Two Restaurants,456 Riverdale Ave,Yonkers,NY
720,La Pupusa Loca,297 S Broadway,Yonkers,NY
721,Malecon Restaurant,390 S Broadway,Yonkers,NY
722,Burger King,6007 Broadway,Bronx,NY
723,Good To Go,1894 Eastchester Rd,Bronx,NY
724,Mexico Magico,1761 Crosby Ave,Bronx,NY
725,Honey's Thai Pavilion,3036 Westchester Ave,Bronx,NY
726,Estrellita Poblana IV,45 Westchester Sq,Bronx,NY
727,Sushi Q,1610 Crosby Ave,Bronx,NY
728,Emilio's Pizza,1051 Morris Park Ave,Bronx,NY
729,Sorrento Pizzeria,2004 Williamsbridge Rd,Bronx,NY
730,Caridad Restaurant,1436 Williamsbridge Rd,Bronx,NY
731,Frank's Pizzeria,2823 Middletown Rd,Bronx,NY
732,Ljubo Pizzeria,15 Westchester Sq,Bronx,NY
733,Top Tortillas,3038 Buhre Ave,Bronx,NY
734,Louie & Ernie's Pizza,1300 Crosby Ave,Bronx,NY
735,Mangia's Brick Oven Pizza and Pasta,1760 Crosby Ave,Bronx,NY
736,Estrellita Poblana,2231 Westchester Ave,Bronx,NY
737,Taqueria Tlaxcalli,2103 Starling Ave,Bronx,NY
738,Kiraku Sushi,1948 Williamsbridge Rd,Bronx,NY
739,Sabrosura Restaurant,1200 Castle Hill Ave,Bronx,NY
740,Caridad and Louie's Restaurant,1660 E Gun Hill Rd,Bronx,NY
741,Jimmy Ryan's,3005 Middletown Rd,Bronx,NY
742,El Bohio Tropical Square Restaurant Corp,20 Westchester Sq,Bronx,NY
743,La Lupita,3550 E Tremont Ave,Bronx,NY
744,Patricia's of Tremont,3883 E Tremont Ave,Bronx,NY
745,Louie & Ernie's Pizza,1300 Crosby Ave,Bronx,NY
746,The Wicked Wolf,4029 E Tremont Ave,Bronx,NY
747,Mexico Magico,1761 Crosby Ave,Bronx,NY
748,Crosstown Diner,2880 Bruckner Blvd,Bronx,NY
749,Sushi Q,1610 Crosby Ave,Bronx,NY
750,Estrellita Poblana IV,45 Westchester Sq,Bronx,NY
751,Honey's Thai Pavilion,3036 Westchester Ave,Bronx,NY
752,Sabrosura Restaurant,1200 Castle Hill Ave,Bronx,NY
753,Muscle Maker Grill,4041 E Tremont Ave,Bronx,NY
754,Loretta's Pizza,3276 Layton Ave,Bronx,NY
755,Louis Seafood Restaurant,3478 E Tremont Ave,Bronx,NY
756,Estrellita Poblana,2231 Westchester Ave,Bronx,NY
757,Cestra's Pizza,3617 E Tremont Ave,Bronx,NY
758,Frank's Pizzeria,2823 Middletown Rd,Bronx,NY
759,Ljubo Pizzeria,15 Westchester Sq,Bronx,NY
760,Rino's Italian Restaurant,3938 E Tremont Ave,Bronx,NY
761,Good To Go,1894 Eastchester Rd,Bronx,NY
762,Tremont Diner,3007 E Tremont Ave,Bronx,NY
763,The Wicked Wolf,4029 E Tremont Ave,Bronx,NY
764,Patricia's of Tremont,3883 E Tremont Ave,Bronx,NY
765,Muscle Maker Grill,4041 E Tremont Ave,Bronx,NY
766,La Lupita,3550 E Tremont Ave,Bronx,NY
767,Ice House Cafe and Restaurant,140 Reynolds Ave,Bronx,NY
768,Sabrosura Restaurant,1200 Castle Hill Ave,Bronx,NY
769,Estrellita Poblana,2231 Westchester Ave,Bronx,NY
770,Paddy's On the Bay,50 Pennyfield Ave,Bronx,NY
771,Mexico Magico,1761 Crosby Ave,Bronx,NY
772,Tony's Beechhurst Deli,1118 154th St,Whitestone,NY
773,Estrellita Poblana IV,45 Westchester Sq,Bronx,NY
774,Louie & Ernie's Pizza,1300 Crosby Ave,Bronx,NY
775,Honey's Thai Pavilion,3036 Westchester Ave,Bronx,NY
776,Crosstown Diner,2880 Bruckner Blvd,Bronx,NY
777,Sushi Q,1610 Crosby Ave,Bronx,NY
778,Taqueria Tlaxcalli,2103 Starling Ave,Bronx,NY
779,Rino's Italian Restaurant,3938 E Tremont Ave,Bronx,NY
780,Loretta's Pizza,3276 Layton Ave,Bronx,NY
781,Takara Sushi,15011 14th Ave,Whitestone,NY
782,Good To Go,1894 Eastchester Rd,Bronx,NY
783,Sabrosura Restaurant,1200 Castle Hill Ave,Bronx,NY
784,Jimmy's Cafe Restaurant,905 White Plains Rd,Bronx,NY
785,Estrellita Poblana,2231 Westchester Ave,Bronx,NY
786,Taqueria Tlaxcalli,2103 Starling Ave,Bronx,NY
787,Brisas Del Caribe,1207 Castle Hill Ave,Bronx,NY
788,Neerob,2109 Starling Ave,Bronx,NY
789,Cross Bronx Pizzeria,2170 Cross Bronx Expy,Bronx,NY
790,Gold Mountain Restaurant,1925 Turnbull Ave,Bronx,NY
791,Pizza Plus Bistro,2323 Westchester Ave,Bronx,NY
792,Sabor Latino Seafood Restaurant,2161 Starling Ave,Bronx,NY
793,La Lupita,3550 E Tremont Ave,Bronx,NY
794,Cea-Lo Cafe,1003 Soundview Ave,Bronx,NY
795,Joe's Place,1841 Westchester Ave,Bronx,NY
796,Domand Deli & Caterers,1301 Castle Hill Avenue,Bronx,NY
797,Crosstown Diner,2880 Bruckner Blvd,Bronx,NY
798,Golden Jaragua Restaurant,2166 Westchester Avenue,Bronx,NY
799,Jerry's Pizzeria,2094 Starling Ave,Bronx,NY
800,McDonald's,1982 Westchester Ave,Bronx,NY
801,Louis Seafood Restaurant,3478 E Tremont Ave,Bronx,NY
802,Louie & Ernie's Pizza,1300 Crosby Ave,Bronx,NY
803,Three Boys From Italy,704 Burke Ave,Bronx,NY
804,Sal's Pizzeria,3167 Bainbridge Ave,Bronx,NY
805,Feroza's Restaurant Roti,716 Burke Ave,Bronx,NY
806,VIP's Cafe,131 E Gun Hill Rd,Bronx,NY
807,Estrellita Poblana II,2819 White Plains Rd,Bronx,NY
808,Richie Rich Carribean,3357 Fish Ave,Bronx,NY
809,Venezia Pizzeria,1115 Astor Ave,Bronx,NY
810,TGI Fridays,51780 E Gun Hill Rd,Bronx,NY
811,Vegans Delight,3565 Boston Rd,New York,NY
812,Nick's Pizza Restaurant,1356 E Gun Hill Rd,Bronx,NY
813,Tino's Delicatessen,2410 Arthur Ave,Bronx,NY
814,Michaelangelo's Little Italy,2477 Arthur Ave,Bronx,NY
815,Caridad and Louie's Restaurant,1660 E Gun Hill Rd,Bronx,NY
816,Ali's Roti Shop,4220 White Plains Rd,Bronx,NY
817,Pugsley Pizza,590 E 191st St,Bronx,NY
818,Burger King,3500 Boston Rd,Bronx,NY
819,Carmine's Pizzaria,380 Bedford Park Blvd,Bronx,NY
820,Cooyah Restaurant,3563 Boston Rd,New York,NY
821,China Top,3563 Boston Road,Bronx,NY
822,Rainbow Diner,2197 White Plains Rd,Bronx,NY
823,Good To Go,1894 Eastchester Rd,Bronx,NY
824,Emilio's Pizza,1051 Morris Park Ave,Bronx,NY
825,Sorrento Pizzeria,2004 Williamsbridge Rd,Bronx,NY
826,John & Joe's Pizzeria,749 Lydig Ave,Bronx,NY
827,Tino's Delicatessen,2410 Arthur Ave,Bronx,NY
828,Green Light Cuisine,737 Lydig Ave,Bronx,NY
829,Venezia Pizzeria,1115 Astor Ave,Bronx,NY
830,Mexico Magico,1761 Crosby Ave,Bronx,NY
831,EZ Grill NYC,790 Lydig Ave,Bronx,NY
832,Estrellita Poblana IV,45 Westchester Sq,Bronx,NY
833,Mike's Deli,2344 Arthur Ave,Bronx,NY
834,900 Park,900 Morris Park Ave,Bronx,NY
835,Honey's Thai Pavilion,3036 Westchester Ave,Bronx,NY
836,Michaelangelo's Little Italy,2477 Arthur Ave,Bronx,NY
837,Caridad and Louie's Restaurant,1660 E Gun Hill Rd,Bronx,NY
838,Taqueria Tlaxcalli,2103 Starling Ave,Bronx,NY
839,Panera Bread,340 Baychester Ave,Bronx,NY
840,Kiraku Sushi,1948 Williamsbridge Rd,Bronx,NY
841,The Grill House,1991 Bronxdale Ave,Bronx,NY
842,Dallas BBQ,2160 Bartow Ave,Bronx,NY
843,Tasty Deli,4020 Broadway,New York,NY
844,Franco's,295 E 149th St,New York,NY
845,Molino Rojo Restaurant,101 E 161st St,Bronx,NY
846,Tung Thong Thai Restaurant,561 W 169th St,New York,NY
847,Hard Rock Cafe,Yankee Stadium,Bronx,NY
848,Sam's Soul Food Restaurant Bar & Lounge,596-598 Grand Concourse,Bronx,NY
849,Margot Restaurant,3822 Broadway,New York,NY
850,Robles Pizzeria  & Restaurant,424 E 161 St,Bronx,NY
851,Yoly Restaurant,118 Featherbed Ln,Bronx,NY
852,Charles' Country Pan Fried Chicken,2839-2841 Frederick Douglass Blvd,New York,NY
853,NYY Steak,1 E 161st St,Bronx,NY
854,El Nuevo Bohio,167th St & Webster Ave,Bronx,NY
855,Lucho Barrios Restaurant,516 Courtlandt Ave,Bronx,NY
856,Marisco Centro,610 Exterior St,New York,NY
857,Merry Land Chinese Buffet,511 E 163rd Street,Bronx,NY
858,GoGo-Gi,3908 Broadway,New York,NY
859,Crown Donut Restaurant,79 E 161st St,Bronx,NY
860,Las Palmas Deli Restaurant,3891 Broadway,New York,NY
861,Strokos,1121 Saint Nicholas Ave,New York,NY
862,Jou Jou,603 W 168th St,New York,NY
863,Sabrosura Restaurant,1200 Castle Hill Ave,Bronx,NY
864,Estrellita Poblana,2231 Westchester Ave,Bronx,NY
865,Taqueria Tlaxcalli,2103 Starling Ave,Bronx,NY
866,Neerob,2109 Starling Ave,Bronx,NY
867,Estrellita Poblana IV,45 Westchester Sq,Bronx,NY
868,Jimmy's Cafe Restaurant,905 White Plains Rd,Bronx,NY
869,Brisas Del Caribe,1207 Castle Hill Ave,Bronx,NY
870,Cross Bronx Pizzeria,2170 Cross Bronx Expy,Bronx,NY
871,Pizza Plus Bistro,2323 Westchester Ave,Bronx,NY
872,Sabor Latino Seafood Restaurant,2161 Starling Ave,Bronx,NY
873,Emilio's Pizza,1051 Morris Park Ave,Bronx,NY
874,Caridad Restaurant,1436 Williamsbridge Rd,Bronx,NY
875,Ljubo Pizzeria,15 Westchester Sq,Bronx,NY
876,900 Park,900 Morris Park Ave,Bronx,NY
877,Bronx Grill,2375 E Tremont Ave,Bronx,NY
878,Gold Mountain Restaurant,1925 Turnbull Ave,Bronx,NY
879,Joe's Place,1841 Westchester Ave,Bronx,NY
880,Jerry's Pizzeria,2094 Starling Ave,Bronx,NY
881,El Bohio Tropical Square Restaurant Corp,20 Westchester Sq,Bronx,NY
882,Domand Deli & Caterers,1301 Castle Hill Avenue,Bronx,NY
883,Rambling House,4292 Katonah Ave,Bronx,NY
884,Curry Spot,4268 Katonah Ave,Bronx,NY
885,Eileens Country Kitchen,964 McLean Ave,Yonkers,NY
886,Smashburger,847 Pelham Pkwy,Pelham Manor,NY
887,Sal's Pizzeria,3167 Bainbridge Ave,Bronx,NY
888,Patrizia's of Woodlawn,4358 Katonah Ave,Bronx,NY
889,Tomo Sushi - Grill,642 Mclean Ave,Yonkers,NY
890,Yumi,802 Pelham Pkwy,Pelham Manor,NY
